,Name,Date Unblocked,Website,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1],URL Country
1084,"The Placer Herald (Rocklin, California)",,https://www.placerherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-placerherald-com.png,https://web.archive.org/web/2/http://www.placerherald.com,,"US
"
1085,The Post and Courier,2018-08-09,https://www.postandcourier.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-postandcourier-com.png,https://web.archive.org/web/2/http://www.postandcourier.com/,,"US
"
1086,The Post-Star,,https://poststar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/poststar-com.png,https://web.archive.org/web/2/https://poststar.com/,,
1087,The Pratt Tribune,2018-08-27,http://www.pratttribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pratttribune-com.png,,,
1088,"The Press (Brentwood, California)",,https://www.thepress.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thepress-net.png,https://web.archive.org/web/2/https://www.thepress.net/,,"US
"
1089,The Press & Guide,,http://www.pressandguide.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pressandguide-com.png,https://web.archive.org/web/2/http://www.pressandguide.com/,,"US
"
1090,The Press of Atlantic City,,https://www.pressofatlanticcity.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pressofatlanticcity-com.png,https://web.archive.org/web/2/https://www.pressofatlanticcity.com/,,"US
"
1091,"The Press-Republican (Plattsburgh, NY)",,https://www.pressrepublican.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pressrepublican-com.png,,,"US
"
1092,The Progress-Index,,http://www.progress-index.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-progress-index-com.png,https://web.archive.org/web/2/http://www.progress-index.com,,
1093,The Providence Journal,2018-09-06,http://www.providencejournal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-providencejournal-com.png,https://web.archive.org/web/2/http://www.providencejournal.com/,,
1094,"The Public Opinion (Watertown, South Dakota)",,https://www.thepublicopinion.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thepublicopinion-com.png,,,
1095,The Pueblo Chieftain,2018-11-08,https://www.chieftain.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chieftain-com.png,,,
1096,The Reading Advocate,,http://reading.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/reading-wickedlocal-com.png,https://web.archive.org/web/2/http://reading.wickedlocal.com,,
1097,The Record,2018-09-04,http://recordnet.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-recordnet-com.png,https://web.archive.org/web/2/http://www.recordnet.com,,
1098,"The Record-Eagle (Traverse City, MI)",,https://www.record-eagle.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-record-eagle-com.png,,,"US
"
1099,The Red & Black (University of Georgia),,https://www.redandblack.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-redandblack-com.png,,,
1100,"The Redstone Rocket (Decatur, Alabama)",,https://www.theredstonerocket.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theredstonerocket-com.png,https://web.archive.org/web/2/https://www.theredstonerocket.com,,"US
"
1101,The Reflector,,http://www.reflector-online.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-reflector-online-com.png,,,
1102,"The Reflector (Battle Ground, Washington)",,http://www.thereflector.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thereflector-com.png,https://web.archive.org/web/2/http://www.thereflector.com,,"US
"
1103,The Register Citizen,,https://www.registercitizen.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-registercitizen-com.png,https://web.archive.org/web/2/https://www.registercitizen.com/,,"US
"
1104,The Register-Guard ,2018-08-23,https://www.registerguard.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-registerguard-com.png,https://web.archive.org/web/2/http://www.registerguard.com,,
1105,The Register-Herald,,https://www.register-herald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-register-herald-com.png,https://web.archive.org/web/2/http://www.register-herald.com/,,"US
"
1106,The Register-Mail,2018-08-27,http://www.galesburg.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-galesburg-com.png,https://web.archive.org/web/2/http://www.galesburg.com,,
1107,"The Reporter (Lansdale, Pennsylvania)",,https://www.thereporteronline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thereporteronline-com.png,https://web.archive.org/web/2/https://www.thereporteronline.com/,,"US
"
1108,The Repository,2018-09-04,https://www.cantonrep.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cantonrep-com.png,https://web.archive.org/web/2/http://www.cantonrep.com,,
1109,The Roanoke Times,,https://www.roanoke.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-roanoke-com.png,,,"US
"
1110,"The Rockdale Citizen (Rockdale County, Georgia)",,https://www.rockdalenewtoncitizen.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-rockdalenewtoncitizen-com.png,,,
1111,The Salem News,,https://www.salemnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-salemnews-com.png,https://web.archive.org/web/2/http://www.salemnews.com/,,"US
"
1112,The Salt Lake Tribune,,https://www.sltrib.com,https://archive.is/ucqqP,https://web.archive.org/web/20180811082102/https://local.sltrib.com/eu/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sltrib-com.png,https://web.archive.org/web/2/https://www.sltrib.com/,,
1113,The San Diego Union-Tribune,,https://www.sandiegouniontribune.com,https://archive.fo/UgrKk,https://web.archive.org/web/20180811140013/http://www.tronc.com/gdpr/sandiegouniontribune.com/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sandiegouniontribune-com.png,https://web.archive.org/web/2/http://sandiegouniontribune.com/,,
1114,The Sand Mountain Reporter,,http://www.sandmountainreporter.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sandmountainreporter-com.png,,,
1115,The Sandwich Broadsider,,http://sandwich.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/sandwich-wickedlocal-com.png,https://web.archive.org/web/2/http://sandwich.wickedlocal.com/,,
1116,"The Sanford Herald (Sanford, North Carolina)",2018-09-26,https://sanfordherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sanfordherald-com.png,,,"US
"
1117,The Santa Fe New Mexican,,http://www.santafenewmexican.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-santafenewmexican-com.png,,,"US
"
1118,The Sault News,2018-08-27,http://www.sooeveningnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sooeveningnews-com.png,https://web.archive.org/web/2/http://www.sooeveningnews.com,,
1119,The Sentinel,,http://marion.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/marion-wickedlocal-com.png,https://web.archive.org/web/2/http://marion.wickedlocal.com/,,
1120,"The Sentinel (Hanford, California)",,https://hanfordsentinel.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/hanfordsentinel-com.png,https://web.archive.org/web/2/https://hanfordsentinel.com/,,
1121,"The Sentinel (Keene, New Hampshire)",,https://www.sentinelsource.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sentinelsource-com.png,,,
1122,The Sentinel (Pennsylvania),,https://cumberlink.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/cumberlink-com.png,https://web.archive.org/web/2/https://cumberlink.com/,,
1123,"The Sentinel Echo (London, KY)",,https://www.sentinel-echo.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sentinel-echo-com.png,,,"US
"
1124,The Shippensburg News-Chronicle,,http://www.shipnc.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-shipnc-com.png,https://web.archive.org/web/2/http://www.shipnc.com,,
1125,"The Shorthorn (Arlington, Texas)",,http://www.theshorthorn.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theshorthorn-com.png,https://web.archive.org/web/2/http://www.theshorthorn.com/,,
1126,The Sidney Herald,,https://www.sidneyherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sidneyherald-com.png,https://web.archive.org/web/2/https://www.sidneyherald.com/,,
1127,The South End (Wayne State Uni),,https://www.thesouthend.wayne.edu,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesouthend-wayne-edu.png,https://web.archive.org/web/2/https://www.thesouthend.wayne.edu/,,
1128,The Southeast Sun (Alabama),,http://www.southeastsun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-southeastsun-com.png,https://web.archive.org/web/2/http://www.southeastsun.com/,,
1129,The Southern Digest,,http://www.southerndigest.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-southerndigest-com.png,,,
1130,The Southern Illinoisan,,https://thesouthern.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/thesouthern-com.png,https://web.archive.org/web/2/https://thesouthern.com/,,
1131,The St. Augustine Record,2018-08-22,https://www.staugustine.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-staugustine-com.png,https://web.archive.org/web/2/https://www.staugustine.com,,
1132,"The St. Helens Chronicle (St. Helens, Oregon)",,https://www.thechronicleonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thechronicleonline-com.png,https://web.archive.org/web/2/https://www.thechronicleonline.com,,"US
"
1133,The St. Louis American ,,http://www.stlamerican.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-stlamerican-com.png,https://web.archive.org/web/2/http://www.stlamerican.com/,,
1134,"The Standard-Journal (Milton, Pennsylvania)",,http://www.standard-journal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-standard-journal-com.png,https://web.archive.org/web/2/http://www.standard-journal.com,,
1135,The Standard-Times,,http://www.southcoasttoday.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-southcoasttoday-com.png,https://web.archive.org/web/2/http://www.southcoasttoday.com,,
1136,The Star,2018-08-21,https://www.shelbystar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-shelbystar-com.png,https://web.archive.org/web/2/https://www.shelbystar.com,,
1137,"The Star (Port St. Joe, Florida)",2018-08-20,https://www.starfl.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-starfl-com.png,https://web.archive.org/web/2/https://www.starfl.com,,
1138,"The Star Beacon (Ashtabula, OH)",,http://www.starbeacon.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-starbeacon-com.png,,,"US
"
1139,"The Star Democrat (Easton, Maryland)",,https://www.stardem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-stardem-com.png,https://web.archive.org/web/2/http://www.stardem.com/,,
1140,The State Journal-Register,2018-08-27,http://www.sj-r.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-sj-r-com.png,https://web.archive.org/web/2/http://www.sj-r.com,,
1141,"The Stillwater Newspress (Stillwater, OK)",,https://www.stwnewspress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-stwnewspress-com.png,,,"US
"
1142,"The Suburban (Saint-Laurent, Quebec)",,http://www.thesuburban.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesuburban-com.png,https://web.archive.org/web/2/http://www.thesuburban.com/,,"CA
"
1143,The Suburbanite,2018-09-04,http://www.thesuburbanite.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesuburbanite-com.png,https://web.archive.org/web/2/http://www.thesuburbanite.com,,
1144,The Sudbury Town Crier,,http://sudbury.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/sudbury-wickedlocal-com.png,https://web.archive.org/web/2/http://sudbury.wickedlocal.com,,
1145,The Sulphur springs News-Telegram,,https://www.ssnewstelegram.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ssnewstelegram-com.png,,,"US
"
1146,The Sun Chronicle,,http://www.thesunchronicle.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesunchronicle-com.png,https://web.archive.org/web/2/http://www.thesunchronicle.com/,,
1147,The Sun Times,2018-09-04,http://www.thesuntimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesuntimes-com.png,https://web.archive.org/web/2/http://www.thesuntimes.com,,"US
"
1148,The Suncoast News,,http://www.suncoastnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-suncoastnews-com.png,,,"US
"
1149,"The Sylva Herald and Ruralite (Sylva, North Carolina)",,http://www.thesylvaherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thesylvaherald-com.png,,,
1150,The Telegraph ,,http://www.thetelegraph.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thetelegraph-com.png,https://web.archive.org/web/2/http://www.thetelegraph.com/,,"US
"
1151,"The Tifton Gazette (Tifton, GA)",,https://www.tiftongazette.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tiftongazette-com.png,,,"US
"
1152,The Tiger,,http://www.thetigernews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thetigernews-com.png,,,"PK
"
1153,"The Tillamook Headlight Herald (Tillamook, Oregon)",,https://www.tillamookheadlightherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tillamookheadlightherald-com.png,https://web.archive.org/web/2/https://www.tillamookheadlightherald.com/,,"US
"
1154,"The Times (Houma, Louisiana)",,https://www.houmatimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-houmatimes-com.png,https://web.archive.org/web/2/https://www.houmatimes.com,,"US
"
1155,The Times and Democrat,,https://thetandd.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/thetandd-com.png,https://web.archive.org/web/2/https://thetandd.com/,,
1156,"The Times Herald (Swarthmore, Pennsylvania)",,https://www.timesherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timesherald-com.png,https://web.archive.org/web/2/https://www.timesherald.com/,,"US
"
1157,"The Times Leader (Princeton, Kentucky)",,http://www.timesleader.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timesleader-net.png,https://web.archive.org/web/2/http://www.timesleader.net,,"US
"
1158,The Times of Northwest Indiana,,https://www.nwitimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-nwitimes-com.png,https://web.archive.org/web/2/https://www.nwitimes.com/,,
1159,The Times-News,2018-08-21,https://www.thetimesnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thetimesnews-com.png,https://web.archive.org/web/2/https://www.thetimesnews.com,,
1160,The Times-Reporter,2018-09-04,https://www.timesreporter.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timesreporter-com.png,https://web.archive.org/web/2/http://www.timesreporter.com,,
1161,"The Titusville Herald (Titusville, Pennsylvania)",,http://www.titusvilleherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-titusvilleherald-com.png,https://web.archive.org/web/2/http://www.titusvilleherald.com/,,
1162,The Topeka Capital-Journal,2018-08-24,https://www.cjonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cjonline-com.png,https://web.archive.org/web/2/http://www.cjonline.com,,
1163,The Trail Blazer,,http://www.thetrailblazeronline.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thetrailblazeronline-net.png,,,
1164,"The Trentonian (Trenton, New Jersey)",,https://www.trentonian.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-trentonian-com.png,https://web.archive.org/web/2/https://www.trentonian.com/,,"US
"
1165,The Tribune-Democrat,,https://www.tribdem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tribdem-com.png,https://web.archive.org/web/2/http://www.tribdem.com/,,"US
"
1166,The Trinidad Express ,2018-09-11,https://www.trinidadexpress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-trinidadexpress-com.png,https://web.archive.org/web/2/https://www.trinidadexpress.com/,,
1167,The Tuscaloosa News,2018-08-20,https://www.tuscaloosanews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tuscaloosanews-com.png,https://web.archive.org/web/2/http://www.tuscaloosanews.com,,
1168,"The Union-Recorder (Milledgeville, GA)",,https://www.unionrecorder.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-unionrecorder-com.png,,,
1169,The Vermilion,,https://www.thevermilion.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thevermilion-com.png,,,
1170,The Vidette,,http://www.videtteonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-videtteonline-com.png,,,
1171,The Villager,,http://northborough.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/northborough-wickedlocal-com.png,https://web.archive.org/web/2/http://northborough.wickedlocal.com,,
1172,The Villages Daily Sun,,https://www.thevillagesdailysun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thevillagesdailysun-com.png,,,"US
"
1173,The Villanovan,,http://www.villanovan.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-villanovan-com.png,https://web.archive.org/web/2/http://www.villanovan.com/,,"US
"
1174,The Vincennes Sun-Commercial ,,http://www.suncommercial.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-suncommercial-com.png,,,"US
"
1175,The Vindicator,,https://www.thevindicator.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thevindicator-com.png,https://web.archive.org/web/2/http://www.thevindicator.com/,,"US
"
1176,The Virgin Islands Daily News,,http://www.virginislandsdailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-virginislandsdailynews-com.png,https://web.archive.org/web/2/http://www.virginislandsdailynews.com/,,"VI
"
1177,The Virginia Gazette,,https://www.vagazette.com,http://web.archive.org/web/20180902173059/http://www.tronc.com/gdpr/vagazette.com/,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-vagazette-com.png,https://web.archive.org/web/2/http://www.vagazette.com,,
1178,The Virginian-Pilot,,https://pilotonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/pilotonline-com.png,https://web.archive.org/web/2/https://pilotonline.com,,
1179,The Walla Walla Union-Bulletin,,http://www.union-bulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-union-bulletin-com.png,https://web.archive.org/web/2http://www.union-bulletin.com/,,"US
"
1180,The Walton Sun,2018-08-20,https://www.waltonsun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waltonsun-com.png,https://web.archive.org/web/2/https://www.waltonsun.com,,
1181,"The Walton Tribune (Monroe, Georgia)",,http://www.waltontribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-waltontribune-com.png,https://web.archive.org/web/2/http://www.waltontribune.com/,,
1182,"The Warren Record (Warren County, North Carolina)",,http://www.warrenrecord.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-warrenrecord-com.png,,,"US
"
1183,The Washburn Review,,http://www.washburnreview.org,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-washburnreview-org.png,,,"US
"
1184,The Waterloo-Cedar Falls Courier,,https://wcfcourier.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wcfcourier-com.png,https://web.archive.org/web/2/https://wcfcourier.com/,,
1185,The Wayland Town Crier,,http://wayland.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wayland-wickedlocal-com.png,https://web.archive.org/web/2/http://wayland.wickedlocal.com,,
1186,The Wayne Independent,,http://www.wayneindependent.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wayneindependent-com.png,https://web.archive.org/web/2/http://www.wayneindependent.com,,
1187,"The Weekly Mailer (Burley, Idaho)",,http://www.minicassia.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-minicassia-com.png,https://web.archive.org/web/2/http://www.minicassia.com,,"US
"
1188,The Wellesley Townsman,,http://wellesley.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/wellesley-wickedlocal-com.png,https://web.archive.org/web/2/http://wellesley.wickedlocal.com,,
1189,"The West Volusia Beacon (DeLand, Florida)",,https://www.beacononlinenews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-beacononlinenews-com.png,https://web.archive.org/web/2/https://www.beacononlinenews.com,,"US
"
1190,The Westborough News,,http://westborough.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/westborough-wickedlocal-com.png,https://web.archive.org/web/2/http://westborough.wickedlocal.com/,,
1191,The Western Producer,,http://producer.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/producer-com.png,https://web.archive.org/web/2/https://www.producer.com/,,"CA
"
1192,The Weston Town Crier,,http://weston.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/weston-wickedlocal-com.png,https://web.archive.org/web/2/http://weston.wickedlocal.com,,
1193,"The Wickenburg Sun (Wickenburg, Arizona)",,http://www.wickenburgsun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-wickenburgsun-com.png,https://web.archive.org/web/2/http://www.wickenburgsun.com,,
1194,The Winchester Star,,http://www.winchesterstar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-winchesterstar-com.png,,,"US
"
1195,The World (Coos Bay),,https://theworldlink.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/theworldlink-com.png,https://web.archive.org/web/2/https://theworldlink.com/,,"US
"
1196,The Yucaipa & Calimesa News Mirror,,https://www.newsmirror.net,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-newsmirror-net.png,https://web.archive.org/web/2/https://www.newsmirror.net,,
1197,"The Zionsville Times Sentinel (Zionsville, IN)",,https://www.timessentinel.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timessentinel-com.png,,,"US
"
1198,ThePilot.com,,http://www.thepilot.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thepilot-com.png,https://web.archive.org/web/2http://www.thepilot.com/,,
1199,Thibodaux Daily Comet,2018-08-20,https://www.dailycomet.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailycomet-com.png,https://web.archive.org/web/2/https://www.dailycomet.com,,
1200,ThisWeek Community News,2018-09-04,http://www.thisweeknews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thisweeknews-com.png,https://web.archive.org/web/2/http://www.thisweeknews.com,,
1201,"Thomasville Times-Enterprise (Thomasville, GA)",,https://www.timesenterprise.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timesenterprise-com.png,,,
1202,Thunder Bay Chronicle Journal,,http://www.chroniclejournal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chroniclejournal-com.png,https://web.archive.org/web/2/http://www.chroniclejournal.com/,,"CA
"
1203,Times Herald-Record,2018-09-05,https://www.recordonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-recordonline-com.png,https://web.archive.org/web/2/http://www.recordonline.com,,
1204,"Times Tribune (Corbin, KY)",,https://www.thetimestribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thetimestribune-com.png,,,"US
"
1205,"Times West Virginian (Fairmont, WV)",,https://www.timeswv.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timeswv-com.png,,,"US
"
1206,Times-Gazette,2018-10-01,https://www.times-gazette.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-times-gazette-com.png,https://web.archive.org/web/2/http://www.times-gazette.com,,
1207,"Times-Georgian (Carroll County, Georgia)",2018-07-30,https://times-georgian.com,,,,,,"US
"
1208,"TimesDaily (Florence, Alabama)",,http://www.timesdaily.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-timesdaily-com.png,,,
1209,Tioga Publishing Company,,http://www.tiogapublishing.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tiogapublishing-com.png,,,"US
"
1210,Today's News Herald (Arizona),,https://www.havasunews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-havasunews-com.png,,,
1211,TooTimid.com [18+],,http://www.tootimid.com,https://archive.fo/zRPJq,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tootimid-com.png,https://web.archive.org/web/2/http://www.tootimid.com/,,
1212,Topsail Advertiser,2018-08-21,https://www.topsailadvertiser.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-topsailadvertiser-com.png,https://web.archive.org/web/2/https://www.topsailadvertiser.com,,
1213,TownNews,2018-10-10,https://townnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-townnews365-com.png,https://web.archive.org/web/2/http://townnews365.com/,,
1214,"Tri-County Times (Genesee County, Michigan)",,https://www.tctimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tctimes-com.png,https://web.archive.org/web/2/https://www.tctimes.com/,,
1215,Tri-Town Transcript,,http://boxford.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/boxford-wickedlocal-com.png,https://web.archive.org/web/2/http://boxford.wickedlocal.com,,
1216,"Tribune Ledger News (Canton, Georgia)",,https://www.tribuneledgernews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tribuneledgernews-com.png,https://web.archive.org/web/2/https://www.tribuneledgernews.com,,
1217,Tribune-Star,,https://www.tribstar.com,https://archive.fo/9Lug3,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tribstar-com.png,https://web.archive.org/web/2/http://www.tribstar.com/,,
1218,Tubi,,https://tubitv.com,https://archive.fo/knQd7,https://web.archive.org/web/20180730231934/https://gdpr.tubi.tv/,https://data.verifiedjoseph.com/files/gdpr-screenshots/tubitv-com.png,https://web.archive.org/web/2/https://tubitv.com/,,"US
"
1219,Tucson Local Media,,https://www.tucsonlocalmedia.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tucsonlocalmedia-com.png,,,"US
"
1220,"Tullahoma News (Tullahoma, Tennessee)",,https://www.tullahomanews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tullahomanews-com.png,https://web.archive.org/web/2/https://www.tullahomanews.com,,
1221,"Tulsa CW (Tulsa, Oklahoma)",,http://www.tulsacw.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tulsacw-com.png,https://web.archive.org/web/2/http://www.tulsacw.com/,,
1222,Tulsa World,,https://www.tulsaworld.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tulsaworld-com.png,,,"US
"
1223,tv6tnt.com,,https://www.tv6tnt.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-tv6tnt-com.png,https://web.archive.org/web/20180908153416/https://www.tv6tnt.com,,
1224,TVA,,http://tva.canoe.ca,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/tva-canoe-ca.png,,,"CA
"
1225,Tyler Morning Telegraph,,https://tylerpaper.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/tylerpaper-com.png,https://web.archive.org/web/2/https://tylerpaper.com/,,
1226,Ultimate Garage,,https://ultimategarage.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/ultimategarage-com.png,https://web.archive.org/web/2/https://www.ultimategarage.com/,,
1227,Unified Newspaper Group,,http://www.unifiednewsgroup.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-unifiednewsgroup-com.png,,,"US
"
1228,University Daily Kansan,,http://www.kansan.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kansan-com.png,,,
